Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,DayOfWeek,Holiday,Sales_3week_MA,Sales_12week_MA,Temp_Bin,Season,zscore_sales,is_outlier
33,2012-05-11,295841.84,0,81.02,4.186,131.1453333,7.396,2012,5,19,4,No Holiday,272046.0333333334,268406.40249999997,Hot,Spring,1.4961556833437044,0
33,2012-05-18,276899.95,0,89.81,4.308,131.0983226,7.396,2012,5,20,4,No Holiday,281079.76666666666,271270.84,Hot,Spring,0.708498656507583,0
33,2012-05-25,261851.74,0,88.89,4.127,131.0287742,7.396,2012,5,21,4,No Holiday,278197.8433333333,272420.8575,Hot,Spring,0.08275178817471882,0
33,2012-06-01,261131.09,0,83.57,4.277,130.9592258,7.396,2012,6,22,4,No Holiday,266627.5933333333,270236.2575,Hot,Summer,0.052785135618429777,0
33,2012-06-08,286082.76,0,90.94,4.103,130.8896774,7.396,2012,6,23,4,No Holiday,269688.52999999997,270904.1766666667,Hot,Summer,1.0903457067544695,0
33,2012-06-15,290444.31,0,92.44,4.144,130.8295333,7.396,2012,6,24,4,No Holiday,279219.38666666666,274526.955,Hot,Summer,1.2717112149163832,0
33,2012-06-22,261666.29,0,95.75,4.014,130.7929,7.396,2012,6,25,4,No Holiday,279397.7866666667,275388.50666666665,Hot,Summer,0.0750402559238851,0
33,2012-06-29,244338.31,0,98.15,3.875,130.7562667,7.396,2012,6,26,4,No Holiday,265482.97000000003,272757.36833333335,Hot,Summer,-0.6455058568386625,0
33,2012-07-06,273690.37,0,93.21,3.666,130.7196333,7.147,2012,7,27,4,No Holiday,259898.32333333333,269506.6766666667,Hot,Summer,0.5750352988282443,0
33,2012-07-13,287033.64,0,97.6,3.723,130.683,7.147,2012,7,28,4,No Holiday,268354.1066666667,271606.37999999995,Hot,Summer,1.1298859698263137,0
33,2012-07-20,253205.89,0,91.49,3.589,130.7012903,7.147,2012,7,29,4,No Holiday,271309.96666666673,271890.3083333333,Hot,Summer,-0.27676695601981804,0
33,2012-07-27,249134.32,0,93.95,3.769,130.7195806,7.147,2012,7,30,4,No Holiday,263124.6166666667,270110.04250000004,Hot,Summer,-0.44607428072475247,0
33,2012-08-03,258533.12,0,92.13,3.595,130.737871,7.147,2012,8,31,4,No Holiday,253624.44333333336,267000.9825,Hot,Summer,-0.055245759187180304,0
33,2012-08-10,297753.49,0,100.07,3.811,130.7561613,7.147,2012,8,32,4,No Holiday,268473.64333333337,268738.7775,Hot,Summer,1.5756474634855615,0
33,2012-08-17,270097.76,0,96.79,4.002,130.7909677,7.147,2012,8,33,4,No Holiday,275461.4566666667,269425.9458333333,Hot,Summer,0.4256444771530205,0
33,2012-08-24,247672.56,0,89.62,4.055,130.8381613,7.147,2012,8,34,4,No Holiday,271841.27,268304.4016666667,Hot,Summer,-0.5068583701449727,0
33,2012-08-31,237129.81,0,94.55,3.886,130.8853548,7.147,2012,8,35,4,No Holiday,251633.3766666667,264224.9891666667,Hot,Summer,-0.9452555480230256,0
33,2012-09-07,286428.78,1,92.02,4.124,130.9325484,7.147,2012,9,36,4,Holiday,257077.05000000005,263890.3616666667,Hot,Fall,1.1047341909250485,0
33,2012-09-14,277417.53,0,83.4,3.966,130.9776667,7.147,2012,9,37,4,No Holiday,266992.04000000004,265202.965,Hot,Fall,0.7300210876878851,0
33,2012-09-21,252709.58,0,86.53,4.125,131.0103333,7.147,2012,9,38,4,No Holiday,272185.2966666667,265900.57083333336,Hot,Fall,-0.29740492081578385,0
33,2012-09-28,242813.51,0,86.42,3.966,131.043,7.147,2012,9,39,4,No Holiday,257646.87333333338,263327.49916666665,Hot,Fall,-0.7089113266476259,0
33,2012-10-05,265444.9,0,85.18,4.132,131.0756667,6.895,2012,10,40,4,No Holiday,253655.99666666667,261528.4375,Hot,Fall,0.2321654803958489,0
33,2012-10-12,291781.15,0,79.64,4.468,131.1083333,6.895,2012,10,41,4,No Holiday,266679.85333333333,264743.04250000004,Warm,Fall,1.3273007796195686,0
33,2012-10-19,254412.34,0,75.55,4.449,131.1499677,6.895,2012,10,42,4,No Holiday,270546.13000000006,265182.8775,Warm,Fall,-0.2265993740083913,0
33,2012-10-26,253731.13,0,73.7,4.301,131.1930968,6.895,2012,10,43,4,No Holiday,266641.54000000004,264782.7116666667,Warm,Fall,-0.25492600050928577,0
34,2010-02-05,956228.96,0,35.44,2.598,126.4420645,9.521,2010,2,5,4,No Holiday,956228.96,956228.96,Cold,Winter,-0.10121069125399502,0
34,2010-02-12,994610.99,1,36.13,2.573,126.4962581,9.521,2010,2,6,4,Holiday,975419.975,975419.975,Cold,Winter,0.26691394096701226,0
34,2010-02-19,983963.07,0,38.36,2.54,126.5262857,9.521,2010,2,7,4,No Holiday,978267.6733333333,978267.6733333333,Cold,Winter,0.16478902381388824,0
34,2010-02-26,905756.13,0,37.28,2.59,126.5522857,9.521,2010,2,8,4,No Holiday,961443.3966666666,960139.7875,Cold,Winter,-0.5852989997906565,0
34,2010-03-05,918295.79,0,42.65,2.654,126.5782857,9.521,2010,3,9,4,No Holiday,936004.9966666667,951770.9879999999,Mild,Spring,-0.46503027701396943,0
34,2010-03-12,921247.88,0,42.26,2.704,126.6042857,9.521,2010,3,10,4,No Holiday,915099.9333333335,946683.8033333333,Mild,Spring,-0.4367165831959691,0
34,2010-03-19,892070.82,0,45.86,2.743,126.6066452,9.521,2010,3,11,4,No Holiday,910538.1633333334,938881.9485714285,Mild,Spring,-0.7165557288010941,0
34,2010-03-26,880742.35,0,42.91,2.752,126.6050645,9.521,2010,3,12,4,No Holiday,898020.35,931614.49875,Mild,Spring,-0.8252078467942462,0
34,2010-04-02,979428.66,0,50.07,2.74,126.6034839,9.593,2010,4,13,4,No Holiday,917413.9433333334,936927.1833333333,Mild,Spring,0.12129919241129632,0
34,2010-04-09,950684.2,0,51.26,2.773,126.6019032,9.593,2010,4,14,4,No Holiday,936951.7366666667,938302.885,Mild,Spring,-0.15439085748683248,0
34,2010-04-16,923344.54,0,59.18,2.81,126.5621,9.593,2010,4,15,4,No Holiday,951152.4666666667,936943.0354545455,Mild,Spring,-0.4166073760645978,0
34,2010-04-23,910240.68,0,55.04,2.805,126.4713333,9.593,2010,4,16,4,No Holiday,928089.8066666666,934717.8391666667,Mild,Spring,-0.5422873790028363,0
34,2010-04-30,859922.19,0,56.58,2.787,126.3805667,9.593,2010,4,17,4,No Holiday,897835.8033333333,926692.2749999999,Mild,Spring,-1.0248954022149088,0
34,2010-05-07,953495.48,0,57.39,2.836,126.2898,9.593,2010,5,18,4,No Holiday,907886.1166666667,923265.9825,Mild,Spring,-0.12742768185307152,0
34,2010-05-14,933924.44,0,60.74,2.845,126.2085484,9.593,2010,5,19,4,No Holiday,915780.7033333333,919096.0966666667,Warm,Spring,-0.315134843308123,0
34,2010-05-21,913616.32,0,63.99,2.82,126.1843871,9.593,2010,5,20,4,No Holiday,933678.7466666666,919751.1124999999,Warm,Spring,-0.5099113886367592,0
34,2010-05-28,942868.38,0,68.68,2.756,126.1602258,9.593,2010,5,21,4,No Holiday,930136.3799999999,921798.8283333333,Warm,Spring,-0.229352912985345,0
34,2010-06-04,966187.51,0,72.17,2.701,126.1360645,9.593,2010,6,22,4,No Holiday,940890.7366666667,925543.7975,Warm,Summer,-0.005697568154343274,0
34,2010-06-11,954681.56,0,80.84,2.668,126.1119032,9.593,2010,6,23,4,No Holiday,954579.15,930761.3591666665,Hot,Summer,-0.11605190876903401,0
34,2010-06-18,941612.04,0,73.48,2.635,126.114,9.593,2010,6,24,4,No Holiday,954160.3700000001,935833.8333333334,Warm,Summer,-0.24140255445674524,0
34,2010-06-25,895800.07,0,78.47,2.654,126.1266,9.593,2010,6,25,4,No Holiday,930697.89,928864.7841666667,Warm,Summer,-0.6807882411327715,0
34,2010-07-02,919229.36,0,73.66,2.668,126.1392,9.816,2010,7,26,4,No Holiday,918880.4899999999,926243.5475,Warm,Summer,-0.4560763443297798,0
34,2010-07-09,911210.81,0,75.0,2.637,126.1518,9.816,2010,7,27,4,No Holiday,908746.7466666666,925232.4033333333,Warm,Summer,-0.5329827968987484,0
34,2010-07-16,930269.79,0,78.53,2.621,126.1498065,9.816,2010,7,28,4,No Holiday,920236.6533333333,926901.4958333332,Warm,Summer,-0.35018683735706907,0
34,2010-07-23,902050.95,0,79.58,2.612,126.1283548,9.816,2010,7,29,4,No Holiday,914510.5166666667,930412.2258333334,Warm,Summer,-0.6208356304694571,0
34,2010-07-30,875976.83,0,72.26,2.65,126.1069032,9.816,2010,7,30,4,No Holiday,902765.8566666668,923952.3383333333,Warm,Summer,-0.8709142697568112,0
34,2010-08-06,987435.35,0,73.8,2.64,126.0854516,9.816,2010,8,31,4,No Holiday,921821.0433333333,928411.5808333334,Warm,Summer,0.19809189492227852,0
34,2010-08-13,951208.65,0,76.72,2.698,126.064,9.816,2010,8,32,4,No Holiday,938206.9433333334,931544.275,Warm,Summer,-0.14936082224981315,0
34,2010-08-20,985152.94,0,76.45,2.671,126.0766452,9.816,2010,8,33,4,No Holiday,974598.98,935067.9883333334,Warm,Summer,0.1762011470429308,0
34,2010-08-27,855421.39,0,72.87,2.621,126.0892903,9.816,2010,8,34,4,No Holiday,930594.3266666667,925837.4783333332,Warm,Summer,-1.0680628778460903,0
34,2010-09-03,964356.74,0,72.59,2.584,126.1019355,9.816,2010,9,35,4,No Holiday,934977.0233333333,926643.7433333333,Warm,Fall,-0.023256606405609816,0
34,2010-09-10,932240.96,1,72.61,2.574,126.1145806,9.816,2010,9,36,4,Holiday,917339.6966666667,925862.82,Warm,Fall,-0.33128121325914994,0
34,2010-09-17,885445.47,0,70.71,2.594,126.1454667,9.816,2010,9,37,4,No Holiday,927347.7233333333,924999.9366666665,Warm,Fall,-0.780099906430194,0
34,2010-09-24,867539.07,0,69.78,2.642,126.1900333,9.816,2010,9,38,4,No Holiday,895075.1666666666,920692.4125,Warm,Fall,-0.9518413936418462,0
34,2010-10-01,865709.11,0,70.13,2.619,126.2346,10.21,2010,10,39,4,No Holiday,872897.8833333333,916900.6041666666,Warm,Fall,-0.9693926631286123,0
34,2010-10-08,931710.67,0,65.21,2.645,126.2791667,10.21,2010,10,40,4,No Holiday,888319.6166666666,917020.6775000001,Warm,Fall,-0.3363672603291056,0
34,2010-10-15,888703.62,0,59.57,2.732,126.3266774,10.21,2010,10,41,4,No Holiday,895374.4666666667,915908.3999999999,Mild,Fall,-0.748850770559296,0
34,2010-10-22,936293.6,0,58.11,2.736,126.3815484,10.21,2010,10,42,4,No Holiday,918902.63,920934.7974999999,Mild,Fall,-0.29241207034190075,0
34,2010-10-29,926294.02,0,50.78,2.718,126.4364194,10.21,2010,10,43,4,No Holiday,917097.0800000001,915839.6866666665,Mild,Fall,-0.38831871493220826,0
34,2010-11-05,972292.31,0,52.43,2.699,126.4912903,10.21,2010,11,44,4,No Holiday,944959.9766666666,917596.6583333333,Mild,Fall,0.052853979400145655,0
34,2010-11-12,979730.78,0,47.2,2.741,126.5461613,10.21,2010,11,45,4,No Holiday,959439.0366666667,917144.8116666666,Mild,Fall,0.12419684565909506,0
34,2010-11-19,955766.33,0,40.93,2.78,126.6072,10.21,2010,11,46,4,No Holiday,969263.14,925506.8900000001,Mild,Fall,-0.10564780671152571,0
34,2010-11-26,1309476.68,1,41.13,2.752,126.6692667,10.21,2010,11,47,4,Holiday,1081657.93,954266.8850000001,Mild,Fall,3.2868119591349827,1
34,2010-12-03,1001512.21,0,34.7,2.727,126.7313333,10.21,2010,12,48,4,No Holiday,1088918.4066666665,960039.4891666666,Cold,Winter,0.33310400632770965,0
34,2010-12-10,1086661.02,0,41.93,2.86,126.7934,10.21,2010,12,49,4,No Holiday,1132549.97,976807.4516666668,Mild,Winter,1.1497719721780417,0
34,2010-12-17,1227148.13,0,42.64,2.884,126.8794839,10.21,2010,12,50,4,No Holiday,1105107.1199999999,1006774.8733333334,Mild,Winter,2.4971932967026205,0
34,2010-12-24,1620748.25,0,42.74,2.887,126.9835806,10.21,2010,12,51,4,No Holiday,1311519.1333333333,1069694.8016666665,Mild,Winter,6.272238530556699,1
34,2010-12-31,902109.69,1,34.11,2.955,127.0876774,10.21,2010,12,52,4,Holiday,1250002.0233333332,1067228.0533333332,Cold,Winter,-0.6202722511772035,0
34,2011-01-07,900646.94,0,24.5,2.98,127.1917742,10.398,2011,1,1,4,No Holiday,1141168.2933333332,1068223.33,Cold,Winter,-0.6343015848466649,0
34,2011-01-14,898610.33,0,30.75,2.992,127.3009355,10.398,2011,1,2,4,No Holiday,900455.6533333333,1065083.0574999999,Cold,Winter,-0.6538348483876402,0
34,2011-01-21,891025.39,0,39.57,3.017,127.4404839,10.398,2011,1,3,4,No Holiday,896760.8866666667,1062144.005,Cold,Winter,-0.7265825182716559,0
34,2011-01-28,836717.75,0,34.68,3.022,127.5800323,10.398,2011,1,4,4,No Holiday,875451.1566666666,1050846.125,Cold,Winter,-1.2474507475391243,0
34,2011-02-04,971932.87,0,23.82,2.996,127.7195806,10.398,2011,2,5,4,No Holiday,899892.0033333333,1050196.2991666666,Cold,Winter,0.049406566175635616,0
34,2011-02-11,1015654.6,1,28.66,3.033,127.859129,10.398,2011,2,6,4,Holiday,941435.0733333332,1055186.9883333333,Cold,Winter,0.4687446203722522,0
34,2011-02-18,1062629.3,0,45.12,3.058,127.99525,10.398,2011,2,7,4,No Holiday,1016738.9233333333,1034616.3733333332,Mild,Winter,0.9192821287112369,0
34,2011-02-25,953331.45,0,44.57,3.087,128.13,10.398,2011,2,8,4,No Holiday,1010538.4499999998,1030601.31,Mild,Winter,-0.12900090461964278,0
34,2011-03-04,963910.81,0,46.21,3.305,128.26475,10.398,2011,3,9,4,No Holiday,993290.52,1020372.1258333331,Mild,Spring,-0.027533551039499414,0
34,2011-03-11,943951.67,0,45.87,3.461,128.3995,10.398,2011,3,10,4,No Holiday,953731.31,996772.4208333334,Mild,Spring,-0.2189630057074155,0
34,2011-03-18,1014218.8,0,55.58,3.495,128.5121935,10.398,2011,3,11,4,No Holiday,974027.0933333334,946228.2999999999,Mild,Spring,0.45497376596609135,0
34,2011-03-25,922898.38,0,53.11,3.48,128.6160645,10.398,2011,3,12,4,No Holiday,960356.2833333333,947960.6908333334,Mild,Spring,-0.42088652664396364,0
34,2011-04-01,884233.67,0,55.46,3.521,128.7199355,10.581,2011,4,13,4,No Holiday,940450.2833333333,946592.9183333335,Mild,Spring,-0.791722361764771,0
34,2011-04-08,975479.83,0,58.59,3.605,128.8238065,10.581,2011,4,14,4,No Holiday,927537.2933333333,952998.7100000001,Mild,Spring,0.08342569818878368,0
34,2011-04-15,941829.0,0,53.3,3.724,128.9107333,10.581,2011,4,15,4,No Holiday,933847.5,957232.3441666667,Mild,Spring,-0.23932167649884004,0
34,2011-04-22,1051518.45,0,63.83,3.781,128.9553,10.581,2011,4,16,4,No Holiday,989609.0933333334,975132.4025,Warm,Spring,0.8127172187803966,0
34,2011-04-29,895973.02,0,57.73,3.781,128.9998667,10.581,2011,4,17,4,No Holiday,963106.8233333332,968802.4149999999,Mild,Spring,-0.6791294660460278,0
34,2011-05-06,965853.58,0,54.4,3.866,129.0444333,10.581,2011,5,18,4,No Holiday,971115.0166666666,964652.33,Mild,Spring,-0.00890031325244204,0
34,2011-05-13,966232.69,0,63.05,3.872,129.089,10.581,2011,5,19,4,No Holiday,942686.43,956619.2791666668,Warm,Spring,-0.005264243734459253,0
34,2011-05-20,945018.83,0,61.47,3.881,129.0756774,10.581,2011,5,20,4,No Holiday,959035.0333333332,955926.5608333334,Warm,Spring,-0.20872780234477575,0
34,2011-05-27,941311.83,0,65.99,3.771,129.0623548,10.581,2011,5,21,4,No Holiday,950854.4499999998,954043.3125,Warm,Spring,-0.24428188876603263,0
34,2011-06-03,947229.24,0,74.64,3.683,129.0490323,10.581,2011,6,22,4,No Holiday,944519.9666666667,954316.4433333332,Warm,Summer,-0.18752761130986573,0
34,2011-06-10,943912.77,0,74.57,3.64,129.0357097,10.581,2011,6,23,4,No Holiday,944151.2799999999,948457.6075,Warm,Summer,-0.21933609822475775,0
34,2011-06-17,968258.09,0,76.58,3.618,129.0432,10.581,2011,6,24,4,No Holiday,953133.3666666666,952237.5833333334,Warm,Summer,0.014161503942264364,0
34,2011-06-24,923795.04,0,77.16,3.57,129.0663,10.581,2011,6,25,4,No Holiday,945321.9666666668,955534.3641666666,Warm,Summer,-0.41228660025322034,0
34,2011-07-01,911106.22,0,81.96,3.504,129.0894,10.641,2011,7,26,4,No Holiday,934386.4500000001,950169.8966666666,Hot,Summer,-0.5339859266259678,0
34,2011-07-08,926934.57,0,80.84,3.469,129.1125,10.641,2011,7,27,4,No Holiday,920611.9433333334,948928.6941666667,Hot,Summer,-0.38217515678353453,0
34,2011-07-15,903882.96,0,78.09,3.563,129.1338387,10.641,2011,7,28,4,No Holiday,913974.5833333334,936625.7366666667,Warm,Summer,-0.6032646992947587,0
34,2011-07-22,913236.62,0,80.75,3.627,129.1507742,10.641,2011,7,29,4,No Holiday,914684.7166666667,938064.3700000001,Hot,Summer,-0.5135531168844392,0
34,2011-07-29,851461.9,0,78.04,3.659,129.1677097,10.641,2011,7,30,4,No Holiday,889527.16,928531.73,Warm,Summer,-1.1060386128458481,0
34,2011-08-05,942236.45,0,76.71,3.662,129.1846452,10.641,2011,8,31,4,No Holiday,902311.6566666667,926532.0433333333,Warm,Summer,-0.23541379613403307,0
34,2011-08-12,956251.18,0,80.23,3.617,129.2015806,10.641,2011,8,32,4,No Holiday,916649.8433333334,927468.0725000001,Hot,Summer,-0.10099757773894688,0
34,2011-08-19,960418.54,0,77.08,3.55,129.2405806,10.641,2011,8,33,4,No Holiday,952968.7233333333,929060.2983333333,Warm,Summer,-0.06102814758289389,0
34,2011-08-26,871404.6,0,77.27,3.523,129.2832581,10.641,2011,8,34,4,No Holiday,929358.1066666666,922741.5783333335,Warm,Summer,-0.9147668353240792,0
34,2011-09-02,926455.64,0,78.24,3.533,129.3259355,10.641,2011,9,35,4,No Holiday,919426.2600000001,921286.8174999999,Warm,Fall,-0.3867686066377914,0
34,2011-09-09,930506.14,1,70.05,3.554,129.3686129,10.641,2011,9,36,4,Holiday,909455.46,918140.8216666667,Warm,Fall,-0.3479199886045298,0
34,2011-09-16,927249.61,0,64.94,3.532,129.4306,10.641,2011,9,37,4,No Holiday,928070.4633333333,918428.7025,Warm,Fall,-0.3791535869464279,0
34,2011-09-23,902852.73,0,66.23,3.473,129.5183333,10.641,2011,9,38,4,No Holiday,920202.8266666667,917740.9116666666,Warm,Fall,-0.6131457045426062,0
34,2011-09-30,871847.85,0,69.44,3.371,129.6060667,10.641,2011,9,39,4,No Holiday,900650.0633333334,913150.3516666666,Warm,Fall,-0.9105155947505097,0
34,2011-10-07,954069.45,0,60.42,3.299,129.6938,10.148,2011,10,40,4,No Holiday,909590.0099999999,917332.5591666667,Warm,Fall,-0.12192269696415653,0
34,2011-10-14,911788.79,0,54.72,3.283,129.7706452,10.148,2011,10,41,4,No Holiday,912568.6966666667,917211.9066666666,Mild,Fall,-0.5274393518300251,0
34,2011-10-21,953693.23,0,58.93,3.361,129.7821613,10.148,2011,10,42,4,No Holiday,939850.4899999999,925731.1841666667,Mild,Fall,-0.12553104829768885,0
34,2011-10-28,958063.87,0,54.56,3.362,129.7936774,10.148,2011,10,43,4,No Holiday,941181.9633333334,927050.1358333332,Mild,Fall,-0.08361194598417318,0
34,2011-11-04,992621.93,0,48.04,3.322,129.8051935,10.148,2011,11,44,4,No Holiday,968126.3433333334,930081.0316666666,Mild,Fall,0.2478367326753848,0
34,2011-11-11,991570.02,0,41.04,3.286,129.8167097,10.148,2011,11,45,4,No Holiday,980751.9400000001,932676.9883333334,Mild,Fall,0.23774779308882277,0
34,2011-11-18,947552.44,0,46.0,3.294,129.8268333,10.148,2011,11,46,4,No Holiday,977248.13,939022.6416666666,Mild,Fall,-0.18442777836372368,0
34,2011-11-25,1345595.82,1,45.99,3.225,129.8364,10.148,2011,11,47,4,Holiday,1094906.0933333333,973950.9900000001,Mild,Fall,3.6332330611100243,1
34,2011-12-02,988742.08,0,39.75,3.176,129.8459667,10.148,2011,12,48,4,No Holiday,1093963.4466666665,978803.985,Cold,Winter,0.2106248302741124,0
34,2011-12-09,1084243.91,0,24.69,3.153,129.8555333,10.148,2011,12,49,4,No Holiday,1139527.2699999998,991886.8433333334,Cold,Winter,1.126589307535558,0
34,2011-12-16,1151052.86,0,32.31,3.149,129.8980645,10.148,2011,12,50,4,No Holiday,1074679.6166666665,1012570.1875,Cold,Winter,1.7673584421493789,0
34,2011-12-23,1593655.96,0,32.45,3.103,129.9845484,10.148,2011,12,51,4,No Holiday,1276317.5766666664,1072720.8633333333,Cold,Winter,6.01239455429294,1
34,2011-12-30,965512.36,1,28.84,3.119,130.0710323,10.148,2011,12,52,4,Holiday,1236740.3933333333,1073674.4391666667,Cold,Winter,-0.01217297723103936,0
34,2012-01-06,953844.85,0,36.39,3.158,130.1575161,9.653,2012,1,1,4,No Holiday,1171004.39,1077179.1108333333,Cold,Winter,-0.12407685067611053,0
34,2012-01-13,913755.12,0,33.99,3.263,130.244,9.653,2012,1,2,4,No Holiday,944370.7766666667,1073850.9349999998,Cold,Winter,-0.5085801484977595,0
34,2012-01-20,910899.05,0,39.28,3.273,130.2792258,9.653,2012,1,3,4,No Holiday,926166.34,1069920.5333333334,Cold,Winter,-0.5359729080351636,0
34,2012-01-27,872450.37,0,39.81,3.29,130.3144516,9.653,2012,1,4,4,No Holiday,899034.8466666667,1059906.2366666666,Cold,Winter,-0.9047367848906402,0
34,2012-02-03,939367.14,0,38.64,3.354,130.3496774,9.653,2012,2,5,4,No Holiday,907572.1866666666,1055555.9966666666,Cold,Winter,-0.2629335414022754,0
34,2012-02-10,1047658.09,1,36.7,3.411,130.3849032,9.653,2012,2,6,4,Holiday,953158.5333333333,1063898.1341666665,Cold,Winter,0.7756922462804877,0
34,2012-02-17,1123446.51,0,37.25,3.493,130.4546207,9.653,2012,2,7,4,No Holiday,1036823.9133333334,1045385.6916666665,Cold,Winter,1.50258408183768,0
34,2012-02-24,950154.24,0,39.89,3.541,130.5502069,9.653,2012,2,8,4,No Holiday,1040419.6133333333,1042170.0383333332,Cold,Winter,-0.15947373950458482,0
34,2012-03-02,990263.7,0,42.74,3.619,130.6457931,9.653,2012,3,9,4,No Holiday,1021288.15,1034338.3541666666,Mild,Spring,0.22521879007457443,0
34,2012-03-09,976393.43,0,42.7,3.667,130.7413793,9.653,2012,3,10,4,No Holiday,972270.4566666667,1019783.4016666667,Mild,Spring,0.09218809725931607,0
34,2012-03-16,999298.43,0,48.09,3.707,130.8261935,9.653,2012,3,11,4,No Holiday,988651.8533333334,970253.6075,Mild,Spring,0.3118714933960542,0
34,2012-03-23,945143.33,0,47.93,3.759,130.8966452,9.653,2012,3,12,4,No Holiday,973611.73,968556.1883333334,Mild,Spring,-0.20753371446793561,0
34,2012-03-30,938861.77,0,59.29,3.82,130.9670968,9.653,2012,3,13,4,No Holiday,961101.1766666666,967307.5983333333,Mild,Spring,-0.267780579075518,0
34,2012-04-06,1091020.37,0,54.42,3.864,131.0375484,9.575,2012,4,14,4,No Holiday,991675.1566666666,982079.7025,Mild,Spring,1.1915827913419235,0
34,2012-04-13,987353.65,0,59.12,3.881,131.108,9.575,2012,4,15,4,No Holiday,1005745.2633333333,988450.9191666666,Mild,Spring,0.19730830472518787,0
34,2012-04-20,977628.78,0,55.34,3.864,131.1173333,9.575,2012,4,16,4,No Holiday,1018667.6,997215.7866666667,Mild,Spring,0.10403642222842824,0
34,2012-04-27,940299.87,0,66.49,3.81,131.1266667,9.575,2012,4,17,4,No Holiday,968427.4333333332,997293.5141666667,Warm,Spring,-0.2539876652146039,0
34,2012-05-04,991104.4,0,65.04,3.747,131.136,9.575,2012,5,18,4,No Holiday,969677.6833333332,992580.7066666667,Warm,Spring,0.23328200034011345,0
34,2012-05-11,949625.52,0,61.92,3.685,131.1453333,9.575,2012,5,19,4,No Holiday,960343.2633333332,978095.6241666666,Warm,Spring,-0.1645447285989053,0
34,2012-05-18,998672.85,0,64.97,3.62,131.0983226,9.575,2012,5,20,4,No Holiday,979800.9233333332,982138.8416666667,Warm,Spring,0.3058715135246184,0
34,2012-05-25,1015737.61,0,72.42,3.551,131.0287742,9.575,2012,5,21,4,No Holiday,988011.9933333333,984261.6675,Warm,Spring,0.4695407748674852,0
34,2012-06-01,977062.44,0,70.41,3.483,130.9592258,9.575,2012,6,22,4,No Holiday,997157.6333333333,984317.4183333333,Warm,Summer,0.09860461718288803,0
34,2012-06-08,999511.29,0,75.35,3.433,130.8896774,9.575,2012,6,23,4,No Holiday,997437.1133333333,984335.1566666666,Warm,Summer,0.31391304797809577,0
34,2012-06-15,982345.51,0,76.48,3.372,130.8295333,9.575,2012,6,24,4,No Holiday,986306.4133333332,987435.3383333334,Warm,Summer,0.14927489701821356,0
34,2012-06-22,1000285.1,0,78.85,3.329,130.7929,9.575,2012,6,25,4,No Holiday,994047.2999999999,992553.9491666667,Warm,Summer,0.32133471175301637,0
34,2012-06-29,942970.63,0,81.91,3.257,130.7562667,9.575,2012,6,26,4,No Holiday,975200.4133333332,980216.4708333332,Hot,Summer,-0.22837222635557064,0
34,2012-07-06,1007867.68,0,77.95,3.187,130.7196333,9.285,2012,7,27,4,No Holiday,983707.8033333332,981925.9733333333,Warm,Summer,0.39405974671824334,0
34,2012-07-13,954677.75,0,74.02,3.224,130.683,9.285,2012,7,28,4,No Holiday,968505.3533333332,980013.3874999998,Warm,Summer,-0.11608845073538605,0
34,2012-07-20,950929.59,0,77.7,3.263,130.7012903,9.285,2012,7,29,4,No Holiday,971158.34,980899.1975000001,Warm,Summer,-0.15203730548604674,0
34,2012-07-27,917883.79,0,77.3,3.356,130.7195806,9.285,2012,7,30,4,No Holiday,941163.71,974797.48,Warm,Summer,-0.46898179673491835,0
34,2012-08-03,973250.41,0,78.93,3.374,130.737871,9.285,2012,8,31,4,No Holiday,947354.5966666667,976766.2208333333,Warm,Summer,0.062043180964808556,0
34,2012-08-10,1004523.59,0,78.26,3.476,130.7561613,9.285,2012,8,32,4,No Holiday,965219.2633333333,977253.7825000001,Warm,Summer,0.36198635452497013,0
34,2012-08-17,1013820.86,0,77.78,3.552,130.7909677,9.285,2012,8,33,4,No Holiday,997198.2866666666,977094.0533333332,Warm,Summer,0.45115709665115283,0
34,2012-08-24,926250.21,0,72.44,3.61,130.8381613,9.285,2012,8,34,4,No Holiday,981531.5533333332,972859.7008333333,Warm,Summer,-0.3887388995899146,0
34,2012-08-31,933487.71,0,75.89,3.646,130.8853548,9.285,2012,8,35,4,No Holiday,957852.9266666666,967357.7358333333,Warm,Summer,-0.31932355012300156,0
34,2012-09-07,976415.56,1,78.26,3.709,130.9325484,9.285,2012,9,36,4,Holiday,945384.4933333332,966863.5733333332,Warm,Fall,0.09240034757830787,0
34,2012-09-14,955211.7,0,64.28,3.706,130.9776667,9.285,2012,9,37,4,No Holiday,955038.3233333332,963107.4566666667,Warm,Fall,-0.1109673003591712,0
34,2012-09-21,943047.78,0,66.08,3.721,131.0103333,9.285,2012,9,38,4,No Holiday,958225.0133333333,963113.8858333334,Warm,Fall,-0.22763227551462087,0
34,2012-09-28,928629.31,0,67.06,3.666,131.043,9.285,2012,9,39,4,No Holiday,942296.2633333333,956510.6883333334,Warm,Fall,-0.36592079141489015,0
34,2012-10-05,968896.68,0,65.41,3.62,131.0756667,8.839,2012,10,40,4,No Holiday,946857.9233333333,957695.5991666667,Warm,Fall,0.02028626359906323,0
34,2012-10-12,948613.39,0,59.94,3.603,131.1083333,8.839,2012,10,41,4,No Holiday,948713.1266666666,957502.5824999999,Mild,Fall,-0.17425213552891522,0
